,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
66,Diamond Princess,712,0.0,11.0,0.0,619.0,82,10.0,0.0,0.0,0.0,0.0
67,Bahrain,700,0.0,4.0,0.0,431.0,265,3.0,411.0,2.0,44386.0,26085.0
68,Bosnia and Herzegovina,654,0.0,23.0,0.0,30.0,601,4.0,199.0,7.0,5934.0,1809.0
69,Cameroon,650,0.0,9.0,0.0,17.0,624,0.0,24.0,0.3,0.0,0.0
70,Azerbaijan,584,0.0,7.0,0.0,32.0,545,17.0,58.0,0.7,40000.0,3945.0
71,Kazakhstan,584,0.0,6.0,0.0,42.0,536,6.0,31.0,0.3,5093.0,271.0
72,Tunisia,574,0.0,22.0,0.0,5.0,547,39.0,49.0,2.0,7145.0,605.0
73,Belarus,562,0.0,8.0,0.0,52.0,502,11.0,59.0,0.8,32000.0,3386.0
74,Kuwait,556,0.0,1.0,0.0,99.0,456,17.0,130.0,0.2,0.0,0.0
75,North Macedonia,555,0.0,18.0,0.0,23.0,514,15.0,266.0,9.0,5291.0,2540.0
76,Bulgaria,541,10.0,21.0,1.0,37.0,483,22.0,78.0,3.0,15899.0,2288.0
77,Latvia,533,0.0,1.0,0.0,1.0,531,4.0,283.0,0.5,20680.0,10964.0
78,Lebanon,527,0.0,18.0,0.0,54.0,455,28.0,77.0,3.0,9411.0,1379.0
79,Andorra,501,0.0,18.0,0.0,26.0,457,12.0,6484.0,233.0,0.0,0.0
80,Slovakia,485,0.0,1.0,0.0,10.0,474,3.0,89.0,0.2,15155.0,2776.0
81,Costa Rica,454,0.0,2.0,0.0,16.0,436,14.0,89.0,0.4,5098.0,1001.0
82,Cyprus,446,0.0,9.0,0.0,37.0,400,11.0,369.0,7.0,10946.0,9066.0
83,Uruguay,406,0.0,6.0,0.0,104.0,296,14.0,117.0,2.0,5208.0,1499.0
84,Uzbekistan,390,48.0,2.0,0.0,30.0,358,8.0,12.0,0.06,0.0,0.0
85,Afghanistan,367,18.0,7.0,0.0,17.0,343,0.0,9.0,0.2,0.0,0.0
86,Taiwan,363,0.0,5.0,0.0,54.0,304,0.0,15.0,0.2,37219.0,1563.0
87,Albania,361,0.0,20.0,0.0,104.0,237,7.0,125.0,7.0,2396.0,833.0
88,Burkina Faso,345,0.0,17.0,0.0,90.0,238,0.0,17.0,0.8,0.0,0.0
89,Jordan,345,0.0,5.0,0.0,110.0,230,5.0,34.0,0.5,0.0,0.0
90,Réunion,344,0.0,0.0,0.0,40.0,304,4.0,384.0,0.0,0.0,0.0
91,Cuba,320,0.0,8.0,0.0,15.0,297,11.0,28.0,0.7,5234.0,462.0
92,Channel Islands,309,0.0,6.0,0.0,27.0,276,0.0,1777.0,35.0,0.0,0.0
93,Honduras,298,30.0,22.0,0.0,6.0,270,10.0,30.0,2.0,0.0,0.0
94,Oman,298,0.0,2.0,0.0,61.0,235,3.0,58.0,0.4,0.0,0.0
95,San Marino,266,0.0,32.0,0.0,35.0,199,14.0,7839.0,943.0,586.0,17270.0
96,Ivory Coast,261,0.0,3.0,0.0,37.0,221,0.0,10.0,0.1,0.0,0.0
97,Vietnam,241,0.0,0.0,0.0,91.0,150,8.0,2.0,0.0,88551.0,910.0
98,Palestine,237,0.0,1.0,0.0,25.0,211,0.0,46.0,0.2,12738.0,2497.0
99,Nigeria,232,0.0,5.0,0.0,33.0,194,2.0,1.0,0.02,4000.0,19.0
100,Mauritius,227,0.0,7.0,0.0,7.0,213,1.0,178.0,6.0,0.0,0.0
101,Malta,227,0.0,0.0,0.0,5.0,222,3.0,514.0,0.0,10358.0,23459.0
102,Senegal,222,0.0,2.0,0.0,82.0,138,1.0,13.0,0.1,0.0,0.0
103,Kyrgyzstan,216,69.0,4.0,3.0,33.0,179,5.0,33.0,0.6,9618.0,1474.0
104,Ghana,214,0.0,5.0,0.0,31.0,178,2.0,7.0,0.2,0.0,0.0
105,Montenegro,214,0.0,2.0,0.0,1.0,211,4.0,341.0,3.0,1637.0,2606.0
106,Niger,184,0.0,10.0,0.0,13.0,161,0.0,8.0,0.4,4012.0,166.0
107,Bolivia,183,26.0,11.0,1.0,2.0,170,3.0,16.0,0.9,591.0,51.0
108,Faeroe Islands,181,0.0,0.0,0.0,99.0,82,1.0,3704.0,0.0,4890.0,100076.0
109,Sri Lanka,176,0.0,5.0,0.0,33.0,138,5.0,8.0,0.2,3248.0,152.0
110,Georgia,174,0.0,2.0,0.0,36.0,136,6.0,44.0,0.5,2762.0,692.0
111,Venezuela,159,0.0,7.0,0.0,52.0,100,6.0,6.0,0.2,1779.0,63.0
112,DRC,154,0.0,18.0,0.0,3.0,133,0.0,2.0,0.2,0.0,0.0
113,Martinique,149,0.0,4.0,0.0,50.0,95,21.0,397.0,11.0,0.0,0.0
114,Mayotte,147,0.0,2.0,0.0,14.0,131,3.0,539.0,7.0,479.0,1756.0
115,Kenya,142,0.0,4.0,0.0,4.0,134,2.0,3.0,0.07,3836.0,71.0
116,Guadeloupe,135,0.0,7.0,0.0,31.0,97,14.0,337.0,17.0,0.0,0.0
117,Brunei,135,0.0,1.0,0.0,73.0,61,3.0,309.0,2.0,8129.0,18581.0
118,Isle of Man,127,0.0,1.0,0.0,0.0,126,0.0,1494.0,12.0,1334.0,15688.0
119,Guinea,121,0.0,0.0,0.0,5.0,116,0.0,9.0,0.0,0.0,0.0
120,Cambodia,114,0.0,0.0,0.0,53.0,61,1.0,7.0,0.0,5768.0,345.0
121,Paraguay,113,9.0,5.0,2.0,12.0,96,8.0,16.0,0.7,1877.0,263.0
122,Trinidad and Tobago,105,1.0,7.0,0.0,1.0,97,0.0,75.0,5.0,825.0,590.0
123,Rwanda,104,0.0,0.0,0.0,4.0,100,0.0,8.0,0.0,0.0,0.0
124,Gibraltar,103,0.0,0.0,0.0,52.0,51,0.0,3057.0,0.0,1345.0,39922.0
125,Bangladesh,88,0.0,10.0,1.0,33.0,45,1.0,0.5,0.06,2914.0,18.0
126,Liechtenstein,77,0.0,1.0,0.0,0.0,76,0.0,2020.0,26.0,900.0,23605.0
127,Monaco,73,0.0,1.0,0.0,3.0,69,4.0,1860.0,25.0,0.0,0.0
128,Madagascar,72,0.0,0.0,0.0,2.0,70,6.0,3.0,0.0,0.0,0.0
129,Guatemala,70,0.0,3.0,0.0,15.0,52,3.0,4.0,0.2,1134.0,63.0
130,El Salvador,69,7.0,3.0,0.0,2.0,64,4.0,11.0,0.5,0.0,0.0
131,French Guiana,68,0.0,0.0,0.0,27.0,41,1.0,228.0,0.0,0.0,0.0
132,Aruba,64,0.0,0.0,0.0,1.0,63,0.0,599.0,0.0,869.0,8139.0
133,Djibouti,59,0.0,0.0,0.0,9.0,50,0.0,60.0,0.0,0.0,0.0
134,Jamaica,58,0.0,3.0,0.0,8.0,47,0.0,20.0,1.0,540.0,182.0
135,Barbados,56,0.0,1.0,0.0,6.0,49,4.0,195.0,3.0,527.0,1834.0
136,Uganda,52,0.0,0.0,0.0,0.0,52,0.0,1.0,0.0,2629.0,57.0
137,Congo,45,0.0,5.0,0.0,2.0,38,0.0,8.0,0.9,0.0,0.0
138,Mali,45,0.0,5.0,0.0,1.0,39,0.0,2.0,0.2,0.0,0.0
139,Togo,44,0.0,3.0,0.0,20.0,21,0.0,5.0,0.4,0.0,0.0
140,Macao,44,0.0,0.0,0.0,10.0,34,0.0,68.0,0.0,0.0,0.0
141,Ethiopia,43,0.0,2.0,0.0,4.0,37,1.0,0.4,0.02,1843.0,16.0
142,French Polynesia,41,0.0,0.0,0.0,0.0,41,0.0,146.0,0.0,612.0,2179.0
143,Cayman Islands,39,0.0,1.0,0.0,1.0,37,0.0,593.0,15.0,365.0,5554.0
144,Zambia,39,0.0,1.0,0.0,3.0,35,0.0,2.0,0.05,619.0,34.0
145,Sint Maarten,37,12.0,6.0,2.0,1.0,30,0.0,863.0,140.0,105.0,2449.0
146,Bermuda,37,0.0,0.0,0.0,14.0,23,0.0,594.0,0.0,298.0,4785.0
147,Saint Martin,32,0.0,2.0,0.0,7.0,23,6.0,828.0,52.0,0.0,0.0
148,Bahamas,29,0.0,5.0,0.0,4.0,20,1.0,74.0,13.0,0.0,0.0
149,Guyana,29,5.0,4.0,0.0,0.0,25,0.0,37.0,5.0,110.0,140.0
150,Eritrea,29,0.0,0.0,0.0,0.0,29,0.0,8.0,0.0,0.0,0.0
151,Tanzania,22,0.0,1.0,0.0,3.0,18,0.0,0.4,0.02,0.0,0.0
152,Benin,22,0.0,0.0,0.0,5.0,17,0.0,2.0,0.0,0.0,0.0
153,Gabon,21,0.0,1.0,0.0,1.0,19,0.0,9.0,0.4,0.0,0.0
154,Haiti,21,0.0,1.0,0.0,1.0,19,0.0,2.0,0.09,247.0,22.0
155,Myanmar,21,0.0,1.0,0.0,0.0,20,0.0,0.4,0.02,0.0,0.0
156,Syria,19,0.0,2.0,0.0,2.0,15,0.0,1.0,0.1,0.0,0.0
157,Maldives,19,0.0,0.0,0.0,13.0,6,0.0,35.0,0.0,0.0,0.0
158,Libya,18,0.0,1.0,0.0,0.0,17,0.0,3.0,0.1,294.0,43.0
159,Guinea-Bissau,18,0.0,0.0,0.0,0.0,18,0.0,9.0,0.0,0.0,0.0
160,New Caledonia,18,0.0,0.0,0.0,1.0,17,0.0,63.0,0.0,1983.0,6946.0
161,Equatorial Guinea,16,0.0,0.0,0.0,1.0,15,0.0,11.0,0.0,0.0,0.0
162,Namibia,16,0.0,0.0,0.0,3.0,13,0.0,6.0,0.0,301.0,118.0
163,Antigua and Barbuda,15,0.0,0.0,0.0,0.0,15,1.0,153.0,0.0,40.0,408.0
164,Mongolia,15,1.0,0.0,0.0,2.0,13,0.0,5.0,0.0,0.0,0.0
165,Angola,14,0.0,2.0,0.0,2.0,10,0.0,0.4,0.06,0.0,0.0
166,Dominica,14,0.0,0.0,0.0,0.0,14,0.0,194.0,0.0,255.0,3542.0
167,Fiji,14,2.0,0.0,0.0,0.0,14,0.0,16.0,0.0,0.0,0.0
168,Saint Lucia,14,0.0,0.0,0.0,1.0,13,0.0,76.0,0.0,0.0,0.0
169,Liberia,13,0.0,3.0,0.0,3.0,7,0.0,3.0,0.6,0.0,0.0
170,Sudan,12,0.0,2.0,0.0,2.0,8,0.0,0.3,0.05,0.0,0.0
171,Grenada,12,0.0,0.0,0.0,0.0,12,2.0,107.0,0.0,45.0,400.0
172,Curaçao,11,0.0,1.0,0.0,5.0,5,0.0,67.0,6.0,0.0,0.0
173,Greenland,11,0.0,0.0,0.0,3.0,8,0.0,194.0,0.0,542.0,9547.0
174,Laos,11,0.0,0.0,0.0,0.0,11,0.0,2.0,0.0,604.0,83.0
175,Suriname,10,0.0,1.0,0.0,0.0,9,0.0,17.0,2.0,0.0,0.0
176,Mozambique,10,0.0,0.0,0.0,1.0,9,0.0,0.3,0.0,338.0,11.0
177,Saint Kitts and Nevis,10,0.0,0.0,0.0,0.0,10,0.0,188.0,0.0,149.0,2801.0
178,Seychelles,10,0.0,0.0,0.0,0.0,10,0.0,102.0,0.0,0.0,0.0
179,MS Zaandam,9,0.0,2.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0
180,Zimbabwe,9,0.0,1.0,0.0,0.0,8,0.0,0.6,0.07,316.0,21.0
181,Nepal,9,0.0,0.0,0.0,1.0,8,0.0,0.3,0.0,1642.0,56.0
182,Chad,9,0.0,0.0,0.0,0.0,9,0.0,0.5,0.0,0.0,0.0
183,Eswatini,9,0.0,0.0,0.0,0.0,9,0.0,8.0,0.0,0.0,0.0
184,CAR,8,0.0,0.0,0.0,0.0,8,0.0,2.0,0.0,0.0,0.0
185,Cabo Verde,7,0.0,1.0,0.0,0.0,6,0.0,13.0,2.0,0.0,0.0
186,Vatican City,7,0.0,0.0,0.0,0.0,7,0.0,8739.0,0.0,0.0,0.0
187,St. Vincent Grenadines,7,0.0,0.0,0.0,1.0,6,0.0,63.0,0.0,0.0,0.0
188,Somalia,7,0.0,0.0,0.0,1.0,6,0.0,0.4,0.0,0.0,0.0
189,Botswana,6,0.0,1.0,0.0,0.0,5,0.0,3.0,0.4,966.0,411.0
190,Mauritania,6,0.0,1.0,0.0,2.0,3,0.0,1.0,0.2,67.0,14.0
191,Nicaragua,6,0.0,1.0,0.0,0.0,5,0.0,0.9,0.2,0.0,0.0
192,Montserrat,6,0.0,0.0,0.0,0.0,6,0.0,1202.0,0.0,0.0,0.0
193,St. Barth,6,0.0,0.0,0.0,1.0,5,0.0,607.0,0.0,0.0,0.0
194,Sierra Leone,6,0.0,0.0,0.0,0.0,6,0.0,0.8,0.0,0.0,0.0
195,Belize,5,0.0,1.0,1.0,0.0,4,1.0,13.0,3.0,102.0,257.0
196,Turks and Caicos,5,0.0,1.0,0.0,0.0,4,0.0,129.0,26.0,0.0,0.0
197,Bhutan,5,0.0,0.0,0.0,2.0,3,0.0,6.0,0.0,0.0,0.0
198,Gambia,4,0.0,1.0,0.0,2.0,1,0.0,2.0,0.4,0.0,0.0
199,Malawi,4,0.0,0.0,0.0,0.0,4,0.0,0.2,0.0,0.0,0.0
200,Western Sahara,4,0.0,0.0,0.0,0.0,4,0.0,7.0,0.0,0.0,0.0
201,Anguilla,3,0.0,0.0,0.0,0.0,3,0.0,200.0,0.0,0.0,0.0
202,British Virgin Islands,3,0.0,0.0,0.0,0.0,3,0.0,99.0,0.0,0.0,0.0
203,Burundi,3,0.0,0.0,0.0,0.0,3,0.0,0.3,0.0,0.0,0.0
204,Caribbean Netherlands,2,0.0,0.0,0.0,0.0,2,0.0,76.0,0.0,10.0,381.0
205,Falkland Islands,2,0.0,0.0,0.0,0.0,2,0.0,575.0,0.0,0.0,0.0
206,Papua New Guinea,1,0.0,0.0,0.0,0.0,1,0.0,0.1,0.0,72.0,8.0
207,Saint Pierre Miquelon,1,0.0,0.0,0.0,0.0,1,0.0,173.0,0.0,0.0,0.0
208,South Sudan,1,0.0,0.0,0.0,0.0,1,0.0,0.09,0.0,0.0,0.0
209,Timor-Leste,1,0.0,0.0,0.0,0.0,1,0.0,0.8,0.0,0.0,0.0
210,China,81708,39.0,3331.0,2.0,77078.0,1299,265.0,57.0,2.0,0.0,0.0
211,Total:,1274575,1713.0,69487.0,62.0,264838.0,940250,45900.0,163.5,8.9,0.0,0.0
